mmsi,origin_port,dest_plant,steel_quantity,rake_availability,port_utilization,plant_utilization,recent_avg_vessel_delay,distance_km,vessel_delay_hours
374787000,Kolkata,VSP,4424.558903092128,86.34754899797967,82.15747328944282,79.59286323315678,7.319022685280185,964.8691142142816,20.926268081621245
419000114,Krishnapatnam,Durgapur,4614.841579783903,61.554417278223795,99.05612598900629,64.46389298951865,17.500763231744507,354.96754376152035,33.31266034340429
352978124,Paradip,Bokaro,3172.896711539967,91.30878144796785,75.51084802971094,41.883189108333426,8.440775427338638,890.0964058705977,14.580397555563565
419000456,Haldia,Rourkela,5857.647805879889,65.66423870156721,62.519456520579126,87.54932983535059,16.11357196299801,955.3523660581048,24.345412913010566
419000183,Visakhapatnam,Rourkela,5654.555400486487,81.19656519280525,74.98671304095396,64.10141658533392,19.29939181822615,914.5976184982915,24.145733678368188
419001951,Haldia,Durgapur,9520.453924394917,57.21968126499224,93.2663181657201,65.18901883956967,10.692796821349846,456.35604697322583,29.313971585295928
538004587,Krishnapatnam,VSP,3266.551655058833,91.93786801161053,96.67651698022027,46.541412974840455,6.422618009442418,342.2392988073732,19.165310391563978
419001951,Kolkata,Salem,3153.5652846114313,65.04100420037685,81.28841082718388,86.59298759819774,24.331021130397314,976.1285279040469,34.15538878890633
352122000,Krishnapatnam,Salem,2157.14083240156,55.612942619143084,61.90808958253996,87.58344675020103,23.019549475361266,997.4790907298201,29.712915945093748
538004587,Krishnapatnam,Durgapur,6210.504145680345,73.7983688797044,68.53704806533763,99.2511313790631,20.826701491215367,634.0134295317217,27.40793138623784
419001951,Kolkata,Rourkela,5834.818969890823,99.87818972819248,55.62553497544202,44.58011661395925,22.89161691137295,804.780816562866,14.225404297202243
419000456,Kolkata,Rourkela,8580.109497703505,99.45295668039469,95.8874949143201,98.7123636443275,16.42743390845283,741.3052803869859,28.443221017650227
374787000,Kolkata,Bokaro,5632.507867034213,61.49165991070537,79.17854962563501,64.64755684712671,16.161222337751298,259.6155482834582,26.519830855704665
374787000,Kolkata,VSP,2149.122585595165,53.44622650693377,98.86614165624496,40.02954993248344,14.279480183729822,752.6208272974465,31.618533935194876
419001951,Haldia,Bokaro,2313.6986565752522,94.31056009001068,78.22748490667185,92.32988716213853,23.39268325059029,334.1389649460098,26.203741725400434
419001951,Kolkata,VSP,633.6352559648609,51.25090573692654,75.78664030290506,60.61173318785226,22.17709944930648,675.6916336314907,30.986917254187652
538004587,Gangavaram,VSP,8171.430987295236,78.57392023995459,87.0200979587012,79.79380100072164,15.310418026877045,454.9104890489987,26.935655431228128
352978124,Paradip,Durgapur,5697.370641972017,94.5585477393422,78.63047831724008,50.15181880577724,16.38478749471915,641.9514174491119,19.168912410139104
538004209,Visakhapatnam,Durgapur,1402.0496668506933,66.47781131039787,64.61453819375696,84.63160883781201,15.113568553179208,746.2750101219507,23.601294376662217
352122000,Gangavaram,VSP,8857.510437261044,93.83570145975975,99.46382800148822,69.90486684990881,15.468353692972133,857.5016020337083,27.51167484403888
419000456,Kolkata,Salem,8121.330835309951,93.79672482769904,67.18066947605794,61.92275804951424,13.983075159695911,919.0515721006199,16.4167724062782
538004209,Visakhapatnam,Durgapur,7875.534404835658,70.49712626188226,52.40175657883031,59.724929399355496,8.45104964070589,925.5486523959717,13.670216786353077
419000456,Kolkata,Salem,2995.77979314076,53.67822151956246,73.47805665541959,40.467645966317384,19.578633033288074,331.9374077237856,25.80772862143673
419001155,Paradip,Salem,3677.3250269871924,88.15991701903656,63.90574111070438,77.14041197929038,8.861605438207661,974.4555108918432,15.633493868220558
538004587,Gangavaram,Bokaro,1621.9162699137398,83.05851029078714,66.23237356009446,68.72198153076356,7.64543496729061,235.01596396822586,14.42295757452902
419000183,Visakhapatnam,Durgapur,3083.705287741613,68.15450531159306,88.82160838654792,81.41188548238121,18.122975741994402,307.5960726707358,30.833450018222557
419000114,Gangavaram,Durgapur,2699.2504994850196,63.721175386312666,89.71220449191657,97.41365636766255,14.322503401891442,162.75371062940795,31.39755102928323
419000456,Haldia,Rourkela,928.4650050775413,81.87567651583092,83.73210510847106,58.9660447033808,10.336987277633693,396.97347814965366,20.603541294829363
538004587,Gangavaram,Bokaro,7145.258189067244,83.06590888099339,68.37650803999884,72.5276211450538,10.267663223361332,862.5847561475479,18.011533874282115
419000456,Haldia,Salem,3562.8167219044003,61.29858094019674,72.56788853113981,97.31637050795595,9.657031669455723,264.76430587206005,24.600331868570173
352978124,Paradip,Rourkela,3197.2391280910992,76.34844427955926,73.19196363888746,76.67603504686252,13.476016032051959,805.7975370587124,22.70510683058404
538004587,Krishnapatnam,Durgapur,3391.3657254114637,80.07338991046859,95.5243569879779,62.78190376963795,20.973411271048537,257.91875916852246,29.923362645124755
419000183,Visakhapatnam,VSP,5398.994858894612,54.508397748809195,93.6831058357494,44.93374611244314,14.786837217914506,974.1475331073719,31.038340487379294
419000183,Visakhapatnam,Durgapur,6148.0988806253845,95.82798961443191,88.75757661373272,80.77212269394731,5.667541716161459,605.9710573202602,19.584600303349415
419001951,Haldia,Durgapur,7554.82767484567,58.37474727123285,83.65230017796935,56.768355333020125,17.739430948434716,254.4817336884975,28.476255074040594
374787000,Haldia,Durgapur,4897.85127636362,92.97093800848226,64.53957207692494,74.6009073297947,15.312600625920599,299.9165546841027,16.483908176689003
419001951,Kolkata,Rourkela,5763.0078249687995,77.9101256539097,56.07931844625866,93.34880328302904,24.967240385660602,779.809400641153,24.619889725511165
419000114,Krishnapatnam,Bokaro,5133.956794581989,69.631859548894,54.74553901667344,48.766004474985394,15.94839997869621,106.9452255681417,15.561980683206158
419000114,Krishnapatnam,Rourkela,1395.8331817841765,50.56466513594482,71.55288633072803,88.52231707950232,12.081363716358267,341.0007781554127,26.927847994469634
374787000,Haldia,Durgapur,2714.5806446148795,64.32803053195698,57.36926138780265,78.47641036002193,20.01875058016274,764.8139840973467,23.731816604227657
352122000,Gangavaram,VSP,3012.979172307135,50.915933971487185,99.13704139486092,96.43976098803662,5.361790142805766,876.0849359443504,33.63496666625609
419000456,Haldia,Salem,5309.338790943993,74.70589198773385,76.81913131051449,98.28909721752876,5.985353126302964,877.4472564165326,22.681041793344995
374787000,Kolkata,VSP,9425.428864195712,86.40267714305907,67.97966798149469,85.91357310435694,22.15647733255514,877.2514680492601,24.53746387864838
352122000,Krishnapatnam,VSP,5952.563834898628,74.03540438823185,74.45504500199237,45.770540163298364,21.55508147293599,353.00068966775984,23.590028755084685
352978124,Paradip,Durgapur,9519.170442383804,59.24602040984041,67.42138902472223,91.7965172026335,7.512072031177044,675.9781081595777,22.66485657761961
352122000,Krishnapatnam,Salem,4309.422907916896,62.09680726463396,87.97996918228276,97.28494125462865,14.724706078990316,282.25804918262924,31.629992565081317
538004587,Krishnapatnam,Rourkela,8611.957100313239,87.1128229186393,82.36898197952604,42.410845395311405,11.47471904730332,582.5671156824191,18.431708304677592
352122000,Gangavaram,Durgapur,7380.1921807924455,62.46203437928185,55.52617306421869,90.73512331209679,22.40293117547189,845.7861567601103,26.131995275875077
419000456,Kolkata,Rourkela,9359.309481270135,72.81956898812419,60.805513704296345,78.57824236283686,22.31079898290474,637.9562060494053,23.966876453498934
352978124,Paradip,VSP,8050.077258645989,91.28794376352816,79.95569900682048,71.30605896285245,21.169754182643118,343.37759825357284,24.131359133454456
419000183,Visakhapatnam,Rourkela,7647.70835061122,50.19316370073313,69.52647792726248,42.25912866217516,13.796400602997476,120.41423745964289,22.184252280667653
419001951,Haldia,VSP,2716.1203449032873,75.26008053659723,84.53415116870177,55.016060036754254,16.77480059487018,161.77908422156798,24.520793712844736
419000456,Kolkata,Salem,6771.608861031626,78.59524550950837,50.92493979655164,88.24692637143637,14.732508583167313,135.49267782550783,16.020365121442126
419000456,Kolkata,Salem,7091.747624293405,68.18874157731345,68.85489474028675,95.9815743529201,17.739622622633462,700.8951136025096,26.888479080437094
419001951,Haldia,Bokaro,1111.0836314978799,77.11267893791714,79.56378908637919,68.64862440316024,17.138237556641453,431.26251590070456,24.74310718876849
352122000,Krishnapatnam,Durgapur,7959.523629695728,75.46387652497779,66.55099131080352,80.01154398966054,19.57334368103794,180.13527347478623,23.020618874680093
352122000,Gangavaram,Bokaro,2089.297502303665,79.6075826563457,52.94485229001692,65.79663706395569,20.093952298399714,805.1735458721488,18.198926103075657
419001951,Kolkata,Rourkela,3267.213162773524,93.14787445959425,58.189306321004466,47.089908861760904,20.86237170646173,464.1805876528913,14.895754919095227
419001951,Haldia,Rourkela,1476.8190780185848,53.85863274613339,88.72653377761429,82.64122734829434,19.877051603120655,162.8965323231824,34.374675185093736
538004587,Krishnapatnam,Salem,8400.465437324725,75.980188931071,53.369283269498105,87.83303679334233,15.17002677885226,113.52414146878516,17.410112546333163
419001155,Paradip,VSP,8527.526944098998,51.37136870046894,85.07536738999897,62.89621755938622,20.315884723835143,297.6508234283194,32.291202241618734
419001951,Kolkata,Rourkela,4145.349121621744,89.43572345554543,65.23058149372739,70.3754327363613,12.749381807688094,682.4797088667267,16.45922335222276
419001951,Kolkata,Durgapur,9468.23110644521,82.47001420660246,74.03888025885499,77.64488212475152,24.33823207909814,691.151959132974,27.033569406626178
419000114,Krishnapatnam,VSP,7441.93962630082,91.7199153872929,64.64884863506921,74.78350711868524,15.3775870185294,792.0174582697925,17.80185065073499
374787000,Kolkata,VSP,4906.116787647779,57.92595863873136,85.9167300922213,69.05763734762742,9.743454359875285,202.27680567106222,26.37187182596263
352978124,Paradip,VSP,613.089316864004,75.10059219155357,72.97073519065009,86.25230776583882,15.573736459737377,804.040293869613,24.89128171307611
352978124,Paradip,VSP,6454.738884099114,93.80464020845602,69.71610822784973,50.011786040904944,10.56526711802867,801.604188772129,14.040924967312804
419001951,Kolkata,Durgapur,3743.3668734481435,51.754054596649404,56.76418359504834,82.30717716167564,13.904400290485214,859.1248779466484,23.579611776488086
538004209,Visakhapatnam,Rourkela,4449.242695184565,66.34057553386133,61.05854726467065,55.41957495713183,16.786532728381037,558.7091139814996,20.10209116049563
538004587,Krishnapatnam,Durgapur,2949.3431285546076,97.1897084253271,90.19087533761987,55.41873169453858,12.299787732596881,476.0573635334753,20.263202679039782
419001951,Kolkata,Salem,9024.157774864645,96.17028805466211,61.91882417763712,74.73626370031927,5.2604954217246025,943.0283832838126,11.331520489820562
352122000,Gangavaram,VSP,816.3987074351928,69.2568804430299,83.48868523100393,60.35997527175074,21.348734249898847,797.5359053638406,29.50066594354738
419000114,Krishnapatnam,Rourkela,3670.0774549050843,64.34684606475454,95.0270515377122,83.94343109339786,8.953649173819025,637.8774880166911,29.785668920645435
419001155,Paradip,Durgapur,4441.573702590276,85.79765526454368,54.43151618103394,41.54432375465055,20.335634473627675,301.852275791699,14.095877965263735
538004209,Visakhapatnam,Rourkela,6234.346363878151,81.56864520105434,81.95579450617521,42.38065067519217,16.741789696739122,994.0816319876176,22.870132491505714
374787000,Haldia,Rourkela,7342.296127523889,98.69565149507619,78.25143662140263,81.50720033273305,23.578709423450007,586.4569435092551,24.84928931942237
419000114,Krishnapatnam,VSP,2654.884182098485,74.5705724559183,73.08351446401295,76.79823229162045,21.330390061257,299.8151539688238,25.955588415748416
352978124,Paradip,Durgapur,1848.1133453156551,63.31254779476653,71.14688892734688,44.48368514582572,7.5536718310632605,778.8613010064417,18.464484151377842
419000456,Kolkata,Rourkela,5506.86099008572,53.947726870080274,71.21554806590134,74.8267015679767,10.487564068713624,745.2468591943923,24.792064955297615
419000114,Gangavaram,Rourkela,8579.983421810915,51.88815581942624,51.98967389397783,88.6833187431351,22.912346179672596,605.5869969077633,26.754949962273436
419000114,Gangavaram,Salem,6973.29052694903,57.3912400518094,51.58416614427929,74.42768099162313,10.842547321062968,606.6259473219402,18.074295487259583
352122000,Gangavaram,Bokaro,1448.8518755722866,85.36119766412068,69.27676963474629,49.86015435346751,9.86428814016001,974.9997235325991,15.578950310091699
538004587,Gangavaram,Bokaro,5033.316844789673,98.07045357317963,99.29255900631983,88.19005266279093,18.856581072311375,922.7515141779966,30.266475818050793
419000456,Kolkata,Durgapur,2451.601077453407,79.92262946762412,83.53390372954371,73.02270237706432,18.01287714955614,893.9845189231779,27.172323075669148
419001951,Kolkata,VSP,8176.128209475874,82.12992706462667,87.28940107490462,46.83069317498479,11.945380715641713,647.9834303116605,21.71256144548871
374787000,Haldia,VSP,9756.57714946299,54.50583051067011,51.052076484691554,92.9106735566375,18.55005177360401,846.4401414850012,24.6734303687092
352122000,Gangavaram,VSP,2877.1844183138787,76.30198980913738,58.719411611550086,41.879350056976875,5.011134959487489,872.4490105021483,10.793826028083274
374787000,Haldia,Salem,5415.530145030249,94.42650818812794,88.69084059380276,45.13106433326495,14.673132416495838,157.42745949318942,19.886478101076033
419000114,Krishnapatnam,VSP,3316.318918378337,93.32507008854003,60.7195384666454,53.607568519928165,16.405449085816038,827.1568607733734,14.768642638733198
538004209,Visakhapatnam,Durgapur,6747.304437459562,93.55748648241074,54.370412406730495,44.000490014374336,20.747198877421255,765.7825074113508,13.904839880507762
419001155,Paradip,VSP,8470.255510139674,61.53542202693399,98.8556087238571,69.3270619632083,19.12754796977147,589.6928965548458,35.025464186086595
419000183,Visakhapatnam,Bokaro,3848.7209112447094,93.62692044887626,82.80150593029069,52.60384181836707,15.06572791803511,141.40976800091755,19.191135366168055
419000456,Kolkata,Rourkela,5480.088922086971,82.58062517269718,88.80530340957687,78.81118349863091,24.64088559516796,823.7341705585949,31.97449547689788
352978124,Paradip,Rourkela,3243.163751554245,56.77609192197029,57.41052605822446,89.72719820769692,15.43149798871179,697.8418332122823,23.95209191462343
419001951,Haldia,Rourkela,4706.029181043657,82.39551833994804,79.09311952441622,46.284591874393186,21.918552853904913,586.6236076336795,24.00981501899439
419001951,Haldia,Salem,4593.399378170718,80.11627858085853,80.75217429878066,68.28271984219806,21.49372652103048,569.0348215054573,26.915601461208453
538004209,Visakhapatnam,Rourkela,3754.5469350914295,98.07571013038357,60.792610512843765,79.34164367366103,9.997557298360583,375.0937113624686,12.305771567047747
538004587,Gangavaram,VSP,551.2078862268602,91.46795313814775,64.31678947304465,96.45088068534375,9.983340224090522,124.50604113093523,15.887216477125351
374787000,Haldia,Salem,7490.719874378366,66.920506188943,61.04188524390679,46.554403362982264,19.856018520455123,381.2073674329663,20.27432866677516
374787000,Kolkata,Salem,7867.073063721447,98.53687301380819,57.10041163315937,45.85908098523372,19.773719761530383,909.3346639312963,13.714186194337326
419001951,Haldia,Salem,1471.642738409059,95.75849623447938,80.79360502377705,69.41836279426873,12.804606402200829,890.6071159857911,20.211735972736104
374787000,Kolkata,Durgapur,8294.938631538196,76.63286217834148,71.38382038880638,93.24869433619742,12.609606568494709,177.26925683664066,22.072784912513995
419000114,Gangavaram,Durgapur,8183.0925210105315,96.28495107603322,84.11394814698079,90.43272983113027,23.35113909208099,511.97042387177413,27.71997760578466
419001951,Kolkata,Bokaro,3528.928848878774,80.52128247871046,74.84555418374862,97.27720717338781,7.062050227119066,853.3087919717428,21.314773174224293
352122000,Krishnapatnam,Salem,2951.785568507399,66.75896496444392,88.39692781345694,54.544474370122835,22.570340750213887,401.8923899246661,30.71068794311686
419000183,Visakhapatnam,Salem,4476.712942679493,68.77232645175053,63.962767953909875,49.71516581111091,8.590614242213814,875.2004299555059,16.451589657951864
352122000,Gangavaram,VSP,5716.409284547464,60.65275410299491,77.95380955476017,40.09801586023899,12.611195257572943,891.105728326636,23.35320271729271
352122000,Gangavaram,Salem,6705.7029944227315,75.55606352993533,85.11454498922572,63.3416611619989,22.160537460558107,685.6579034686804,29.208901444196954
419001951,Haldia,Durgapur,9590.161706488978,58.471107491272775,80.62751985146737,54.08633741627413,8.031092536585101,574.8212610852927,23.067856989276198
419000114,Krishnapatnam,Salem,6595.644677521142,89.32331965940787,59.52977596929057,60.79565875880934,20.370185365622163,929.6552315058552,18.118237880609318
352978124,Paradip,Durgapur,7324.632942600375,83.47430496218072,74.12026172731775,42.11137027337347,22.668860398849528,512.8241465480393,22.112433045617365
419001951,Kolkata,Rourkela,1795.4557016268207,66.43311889227269,68.88978058044236,98.95376483903802,13.251422066625928,554.0920859901794,25.009582084875298
419000114,Krishnapatnam,Bokaro,2874.991920084226,74.01267932495435,67.66275817765998,63.49429103011052,9.807573280414783,110.95735534368602,16.971422042212936
352978124,Paradip,Rourkela,2311.6302724793095,88.79588826291453,58.981954226313036,77.81180605734743,17.204931042058124,306.91858069413763,16.932891903463084
419000456,Kolkata,Durgapur,751.3409687803094,95.63319972940086,87.28757093196587,86.4928957411179,10.586616719175009,455.05140145669327,21.91233207032227
538004209,Visakhapatnam,Rourkela,1066.7436151750967,78.93992688907524,52.720482663711415,48.593673951509956,6.711288106085926,146.93830704112776,8.53704748357459
352122000,Krishnapatnam,Salem,7885.483003809711,85.62504667570732,69.58203492966516,78.72957766321596,19.994135369336874,770.2495905609273,23.160125775869968
419000114,Krishnapatnam,Durgapur,8623.21128415415,71.79929630037276,50.41831566417514,71.74764704000056,11.50681517097283,571.327287242915,14.836462303150292
352122000,Krishnapatnam,Durgapur,8345.51849361485,92.54805844961311,86.5901560212395,45.93657703290259,9.266456531640557,660.1888373581993,18.01469876027616
419000114,Krishnapatnam,Salem,1303.318693397157,86.5311160046794,92.09269872142494,78.89805067325494,18.985055884712825,611.8484879518586,28.92761640107722
419001951,Haldia,Durgapur,9977.592679480067,87.15248222173128,65.29393083935543,47.33319780035752,17.23313069160388,136.68934768768528,15.780946628673433
